STATE,DISTRICT,BLOCK,LOCATION,Latitude,Longitude,Year,pH,EC,CO3,Cl,SO4,TH,Ca,Mg,Na,TDS,Temperature,St Temp,St Ph,St Ec,St CO3,St CL,St SO4,St TH,St CA,St Mg,St Na,St TDS,WQI
Assam,Cachar,Borkhola,Moinarbond,24.8533611,92.83588889,2021,8.35,338.5,9,116.985,5.69,170,38.03,18.19,55.51,178.7,28.51933744,25,8.5,300,250,250,250,500,75,30,200,500,52.58324392
Assam,Morigaon,Bhurbandha,Pamibaghara,26.240898,92.26362,2021,8.35,183.7,9,31.905,8.6,95,22.02,9.7,10.81,106.4,32.75721116,25,8.5,300,250,250,250,500,75,30,200,500,37.22204648
Assam,Cachar,Barjalenga,Dwarbond,24.5841667,92.01777778,2021,8.35,513.2,6,290.69,9.19,250,40.03,36.39,78.79,277.8,27.20719299,25,8.5,300,250,250,250,500,75,30,200,500,73.80688836
Assam,Morigaon,Bhurbandha,Baghara,26.2266667,92.27583333,2021,8.33,875.8,6,177.25,20.72,230,58.05,20.6,114.16,503.8,33.25899246,25,8.5,300,250,250,250,500,75,30,200,500,85.92096696
Assam,LAKHIMPUR,Boginadi,Pathalipam II,27.44,94.21,2021,8.33,27.14,12,10.635,0.15,30,4,4.85,13.14,15.49,23.23776782,25,8.5,300,250,250,250,500,75,30,200,500,21.54058224
Assam,Karimganj,South Karimganj,Kayasthagram,24.7206944,92.34611111,2021,8.33,378.8,12,127.62,15.2,245,64.05,20.6,42.44,200,28.46346497,25,8.5,300,250,250,250,500,75,30,200,500,59.54562363
Assam,Karimganj,Dullavcherra,Sarkaribari,24.56525,92.41,2021,8.31,336.1,15,106.35,1.77,195,56.04,13.32,40.44,173.5,21.52653663,25,8.5,300,250,250,250,500,75,30,200,500,49.79643756
Assam,Nagaon,Batadara,Dhing,26.461485,92.47859,2021,8.31,403.7,15,24.815,19.27,190,28.02,29.11,32.06,233.4,22.0914679,25,8.5,300,250,250,250,500,75,30,200,500,51.72756408
Assam,Kamrup,Dimaria,Samanta Pathar,26.1188889,91.98,2021,8.29,109.6,0,14.18,0.42,45,16.01,1.21,18.04,62.33,32.87049256,25,8.5,300,250,250,250,500,75,30,200,500,28.70193669
Assam,Morigaon,Bhurbandha,Pamibaghara,26.240898,92.26362,2021,8.28,120,0,17.725,5.37,65,14.01,7.27,8.79,68.72,26.42442258,25,8.5,300,250,250,250,500,75,30,200,500,28.57466882
Assam,DHEMAJI,Dhemaji,Dhemaji,27.5115833,94.58730556,2021,8.27,196.1,0,7.09,3.23,100,38.03,1.2,5.39,101.5,25.34499751,25,8.5,300,250,250,250,500,75,30,200,500,32.11299909
Assam,LAKHIMPUR,Boginadi,Pathalipam,27.4476944,94.23002778,2021,8.24,108.9,0,7.09,7.82,65,18.01,4.85,2.37,62.74,20.92241272,25,8.5,300,250,250,250,500,75,30,200,500,25.04848341
Assam,West Kaarbi-Anglong,Howraghat,Boithalangsu,25.9722222,92.58583333,2021,8.24,113.4,0,14.18,4.46,55,8.01,8.49,11.3,65.8,29.71107383,25,8.5,300,250,250,250,500,75,30,200,500,28.68699654
Assam,West Kaarbi-Anglong,Langsomepi,Kalonga,25.8616667,92.76777778,2021,8.24,163.4,0,24.815,4.18,40,8.01,4.85,8.58,94.42,23.05310627,25,8.5,300,250,250,250,500,75,30,200,500,27.1785841
Assam,Kamrup,Dimaria,Sonapur,26.1177778,91.96388889,2021,8.22,312.1,0,53.175,47.4,105,12.01,18.2,21.34,179.4,29.32944356,25,8.5,300,250,250,250,500,75,30,200,500,44.28585826
Assam,East Kaarbi-Anglong,Samelangso,Dengaon,26.2125,92.97194444,2021,8.21,117.6,0,17.725,0,55,16.01,3.63,8.83,68.47,22.38434626,25,8.5,300,250,250,250,500,75,30,200,500,25.36815622
Assam,Karbi Anglong,Bokajan,Manja,25.97,93.44080556,2021,8.2,217.3,0,53.175,7.71,65,14.01,7.27,33.77,126.3,26.56297591,25,8.5,300,250,250,250,500,75,30,200,500,34.64523366
Assam,Kokrajhar,Rupshi,Rupshi,26.1180556,89.92255556,2021,8.2,68.06,0,53.175,13.35,120,42.03,3.62,14.01,37.24,25.92008821,25,8.5,300,250,250,250,500,75,30,200,500,30.86697147
Assam,West Kaarbi-Anglong,Langsomepi,Kheronighat,25.8475,92.88416667,2021,8.18,156.1,0,28.36,3.75,65,24.02,1.2,15.37,89.7,24.64610859,25,8.5,300,250,250,250,500,75,30,200,500,28.798191
Assam,LAKHIMPUR,Narayanpur,Bhogpur Charali,27.0465556,93.83275,2021,8.17,237,0,21.27,4.17,110,26.02,10.91,12.16,125.5,31.94913974,25,8.5,300,250,250,250,500,75,30,200,500,38.11023263
Assam,Kamrup,Rani,Rani,26.037,91.578,2021,8.17,281.7,0,28.36,14.64,140,36.03,12.12,18.16,152.6,28.62634853,25,8.5,300,250,250,250,500,75,30,200,500,41.78594492
Assam,Karbi Anglong,Bokajan,Balipathar,26.1505556,93.7925,2021,8.17,144.7,0,24.815,5.5,90,22.02,8.48,8.36,84.63,25.97614983,25,8.5,300,250,250,250,500,75,30,200,500,30.81787267
Assam,Dhubri,Chapar,Chapar,26.2768889,90.44686111,2021,8.17,305.2,0,88.625,21.43,160,58.05,3.61,32.39,160.1,31.425786,25,8.5,300,250,250,250,500,75,30,200,500,47.19152824
Assam,Kamrup,Rangia,Rangia,26.4375894,91.6236425,2021,8.16,829.2,0,67.355,76.88,230,46.04,27.89,56.58,441.2,33.87939354,25,8.5,300,250,250,250,500,75,30,200,500,78.52984008
Assam,Biswanath,Behali,Behali,26.8323333,93.35775,2021,8.16,140.2,0,10.635,2.51,60,12.01,7.28,9.54,74.45,29.85106706,25,8.5,300,250,250,250,500,75,30,200,500,29.15172136
Assam,Bongaigaon,Baitamari,Chalantapara,26.2377778,90.57644444,2021,8.13,453.2,0,322.595,18.32,315,56.04,42.45,75.93,247,28.95237144,25,8.5,300,250,250,250,500,75,30,200,500,76.83277143
Assam,LAKHIMPUR,Karunabari,Harmoti,27.1228889,93.85394444,2021,8.12,263.4,0,17.725,12.31,110,24.02,12.12,9.65,139.3,23.03279937,25,8.5,300,250,250,250,500,75,30,200,500,35.79304826
Assam,Morigaon,Kapilli,Silsang Namghar,26.1216667,92.35083333,2021,8.12,174.7,0,17.725,15.42,90,22.02,8.48,4.07,100,21.08813664,25,8.5,300,250,250,250,500,75,30,200,500,29.83383757
Assam,Tinsukia,Margherita,Digboi,27.380266,95.615446,2021,8.12,182.5,0,10.635,4.35,100,20.02,12.13,5.07,101.4,27.81242471,25,8.5,300,250,250,250,500,75,30,200,500,32.97139686
Assam,Karimganj,Patharkandi,Dhaulia,24.6240556,92.36227778,2021,8.12,186.7,0,77.99,7.33,150,26.02,20.62,24.1,96.39,21.23240296,25,8.5,300,250,250,250,500,75,30,200,500,38.24657077
Assam,Nagaon,Kathiatoli,Doboka,26.1319444,92.88805556,2021,8.1,58.86,0,10.635,0.85,30,8.01,2.42,12.7,34.37,30.39416823,25,8.5,300,250,250,250,500,75,30,200,500,23.37224299
Assam,Golaghat,Golaghat south,Garampani,26.3925,93.88055556,2021,8.08,269.3,0,53.175,13.74,100,26.02,8.48,22.44,154.8,28.08799376,25,8.5,300,250,250,250,500,75,30,200,500,38.72951288
Assam,Biswanath,Biswanath,Bihupukhuri,26.7604722,93.26158333,2021,8.08,343.5,0,49.63,10.92,170,20.02,29.12,4.49,182.7,21.52984931,25,8.5,300,250,250,250,500,75,30,200,500,44.85312702
Assam,Morigaon,Morigaon,Basanaghat,26.2580556,92.31166667,2021,8.08,355.6,0,70.9,30.82,145,50.04,4.83,10.92,204,29.49075492,25,8.5,300,250,250,250,500,75,30,200,500,46.11494118
Assam,Kamrup,Hajo,Sualkuchi,26.1674444,91.57083333,2021,8.07,1207,0,106.35,53.17,295,110.09,4.8,85.97,636.1,25.26593435,25,8.5,300,250,250,250,500,75,30,200,500,93.68455188
Assam,LAKHIMPUR,Lakhimpur,Panigaon,27.1374444,94.11066667,2021,8.06,161.4,0,7.09,0.05,100,20.02,12.13,6.17,92.59,29.32034577,25,8.5,300,250,250,250,500,75,30,200,500,32.12124695
Assam,Biswanath,Pub Chayduar,Kolabari,26.9014444,93.70805556,2021,8.06,197.1,0,7.09,0,115,22.02,14.55,11.45,112.2,20.51160137,25,8.5,300,250,250,250,500,75,30,200,500,31.84309747
Assam,Karbi Anglong,Langsomepi,Phonglangso,26.0266944,93.23236111,2021,8.05,297.3,9,14.18,2.78,165,30.02,21.83,27.83,173.1,30.11539809,25,8.5,300,250,250,250,500,75,30,200,500,44.93399324
Assam,Nagaon,Kathiatoli,Zebra Khua,26.1386111,92.80861111,2021,8.04,130,0,14.18,0.94,85,14.01,12.13,15.16,75.54,30.02624953,25,8.5,300,250,250,250,500,75,30,200,500,30.69281801
Assam,Karbi Anglong,Bokajan,Hidipi,26.0098667,93.63186111,2021,8.04,290.5,0,28.36,8.95,165,50.04,9.68,9.54,169.1,24.13662127,25,8.5,300,250,250,250,500,75,30,200,500,40.74671076
Assam,Bongaigaon,Baitamari,North salmara,26.3715,90.58558333,2021,8.03,495.6,0,283.6,6.75,190,42.03,20.61,89.57,273.2,22.27020099,25,8.5,300,250,250,250,500,75,30,200,500,63.7502246
Assam,Dibrugarh,Joypur,Jaipur Naharani,27.255,95.23805556,2021,8.03,175.5,0,10.635,7.81,30,4,4.85,43.01,92.77,29.71239773,25,8.5,300,250,250,250,500,75,30,200,500,29.17756887
Assam,Barpeta,Howly,Sarupeta,26.4480278,91.07480556,2021,8.03,613.4,0,60.265,20.55,320,72.06,33.95,4.06,318.8,22.78801935,25,8.5,300,250,250,250,500,75,30,200,500,66.87709795
Assam,West Kaarbi-Anglong,Howraghat,Donkamokam,25.9327778,92.71,2021,8.02,124.8,0,28.36,1.39,80,22.02,6.06,8.51,71.46,25.84724401,25,8.5,300,250,250,250,500,75,30,200,500,28.09054328
Assam,Kamrup,Rangia,Darkuchi,26.5412778,91.60255556,2021,7.99,298.9,0,152.435,14.91,85,20.02,8.49,87.84,160.7,23.48977378,25,8.5,300,250,250,250,500,75,30,200,500,43.14397834
Assam,Kamrup,Hajo,Alikash Adarsh,26.2257778,91.61447222,2021,7.97,1387,0,326.14,15.32,455,108.09,44.85,117.88,773.4,25.63213477,25,8.5,300,250,250,250,500,75,30,200,500,124.032049
Assam,Kamrup,Rani,Rani,26.0377,91.5839,2021,7.97,53.41,0,17.725,8.16,25,6,2.42,24.55,27.8,21.8715133,25,8.5,300,250,250,250,500,75,30,200,500,19.92833817
Assam,LAKHIMPUR,Karunabari,Laluk,27.11975,93.93016667,2021,7.97,460.3,0,38.995,11.43,190,14.01,37.61,7.98,248.7,22.14087792,25,8.5,300,250,250,250,500,75,30,200,500,51.14637985
Assam,Hailakandi,Lala,Lakhinagar,24.6031389,92.531361,2021,7.97,304,0,81.535,1.69,225,22.02,41.25,21.22,158,20.09500629,25,8.5,300,250,250,250,500,75,30,200,500,48.52182047
Assam,Kamrup,Chhaygaon,Chhaygaon,26.0411111,91.35972222,2021,7.96,266.7,0,24.815,55.36,80,22.02,6.06,32.11,140.5,23.82442085,25,8.5,300,250,250,250,500,75,30,200,500,35.45297122
Assam,Nagaon,Jugijan,Haldiati Sub Bt,26.1725,92.94333333,2021,7.96,201.6,0,35.45,5.1,65,12.01,8.49,22.25,116.1,20.20651296,25,8.5,300,250,250,250,500,75,30,200,500,29.08221683
Assam,Nagaon,Brahmpur,Hatenibatha,26.3361111,92.76138889,2021,7.95,581.6,0,155.98,1.06,335,40.03,57.02,67.45,349.7,30.54291274,25,8.5,300,250,250,250,500,75,30,200,500,77.84478645
Assam,Udalguri,Paneri,Paneri,26.732836,91.959796,2021,7.94,156,0,46.085,24.28,75,10.01,12.13,25.85,81.4,30.58218064,25,8.5,300,250,250,250,500,75,30,200,500,33.01148993
Assam,Udalguri,Kalaigaon,Kalaigaon,26.570366,91.981299,2021,7.94,260.3,0,198.52,13.83,140,26.02,18.19,69.42,140.3,29.87103809,25,8.5,300,250,250,250,500,75,30,200,500,49.08674112
Assam,Bongaigaon,Manikpur,Manikpur,26.4687778,90.80183333,2021,7.94,457.9,0,81.535,7.08,260,70.06,20.6,13.63,234.2,23.61492668,25,8.5,300,250,250,250,500,75,30,200,500,55.72188243
Assam,Darrang,Udalguri,Goroibari,26.7518611,92.14275,2021,7.93,125.7,0,56.72,9.2,65,16.01,6.06,33.85,67.68,31.09199399,25,8.5,300,250,250,250,500,75,30,200,500,30.87669478
Assam,Morigaon,Borhampur,Daponibari N,26.1438889,92.37416667,2021,7.93,74.43,0,10.635,4.46,30,6,3.64,8.91,43.11,27.63726002,25,8.5,300,250,250,250,500,75,30,200,500,22.05521576
Assam,Morigaon,Mayong,Deosal,26.1263889,92.2525,2021,7.92,65.01,0,10.635,4.19,40,4,7.28,4.5,36.73,25.44450095,25,8.5,300,250,250,250,500,75,30,200,500,21.62793974
Assam,LAKHIMPUR,Lakhimpur,Dejoo,27.2716389,94.02529722,2021,7.92,88.25,0,17.725,3.31,45,12.01,3.63,3.97,50.53,33.38377279,25,8.5,300,250,250,250,500,75,30,200,500,25.62758404
Assam,Goalpara,Dudhnoi,Damra,25.9291667,90.77638889,2021,7.89,128.3,6,109.895,6.24,50,18.01,1.2,55.58,65.99,33.47220688,25,8.5,300,250,250,250,500,75,30,200,500,33.0767419
Assam,Kamrup,Boko,Boko,25.9833333,91.245,2021,7.87,208.5,0,24.815,35.06,95,26.02,7.27,13.51,109.6,24.55737234,25,8.5,300,250,250,250,500,75,30,200,500,32.389196
Assam,Karbi Anglong,Bokajan,Bokajan I,26.0286111,93.76722222,2021,7.86,212.6,0,42.54,2.88,75,22.02,4.84,21.34,123.7,20.7982165,25,8.5,300,250,250,250,500,75,30,200,500,29.58765448
Assam,Kamrup,Rangia,Rangia,26.4375889,91.606975,2021,7.83,858.4,0,219.79,20.09,320,14.01,69.17,78.7,464.5,28.15609421,25,8.5,300,250,250,250,500,75,30,200,500,90.50361002
Assam,Udalguri,Mazbat,Hatitopagaon,26.7652778,92.31,2021,7.8,227.3,0,95.715,30.79,100,20.02,12.13,36.83,120,33.98117353,25,8.5,300,250,250,250,500,75,30,200,500,40.46985098
Assam,Udalguri,Rowta,Rowta chariali,26.711652,92.205556,2021,7.8,723.7,0,262.33,6.73,175,38.03,19.4,97.87,397,26.92165528,25,8.5,300,250,250,250,500,75,30,200,500,71.68960192
Assam,Udalguri,Paneri,Bengbari,26.732836,92.20763889,2021,7.77,144,0,77.99,32.93,115,14.01,19.41,31.07,77.69,22.22276036,25,8.5,300,250,250,250,500,75,30,200,500,33.64048862
Assam,Kamrup,Bejera,Dora Kahara,26.301479,91.59475,2021,7.77,536,0,53.175,84.79,205,46.04,21.82,40.08,282.1,23.14515674,25,8.5,300,250,250,250,500,75,30,200,500,57.21332972
Assam,Bongaigaon,Baitamari,Chaprakata (Dankinamari),26.48725,90.63341667,2021,7.76,260.7,0,49.63,6.75,180,50.04,13.33,12.37,138.4,22.66797765,25,8.5,300,250,250,250,500,75,30,200,500,39.25535551
Assam,Karimganj,Old Agartala,R.K nagar,24.56658,92.4610556,2021,7.76,145.7,0,113.44,1.4,125,30.02,12.12,39.35,75.28,26.36539394,25,8.5,300,250,250,250,500,75,30,200,500,35.52623416
Assam,Karbi Anglong,Bokajan,Saphapani,26.1963889,93.79527778,2021,7.7,89.05,0,31.905,0,35,10.01,2.42,18.78,51.59,32.80429187,25,8.5,300,250,250,250,500,75,30,200,500,24.40459098
Assam,Karbi Anglong,Bokajan,Mohendijua,25.9945,93.41102778,2021,7.7,125.4,0,38.995,2.25,45,12.01,3.63,13.04,73.19,26.71833394,25,8.5,300,250,250,250,500,75,30,200,500,24.55539416
Assam,Karbi Anglong,Bokajan,Deopani,26.2213889,93.8225,2021,7.68,290.3,0,38.995,7.86,140,38.03,10.9,24.01,167.8,27.86588616,25,8.5,300,250,250,250,500,75,30,200,500,39.35550406
Assam,Baksa,Goreswar,Bangalipara,26.715,93.8225,2021,7.67,462,0,38.995,36.14,275,30.02,48.53,3.88,246,30.92410618,25,8.5,300,250,250,250,500,75,30,200,500,60.03185679
Assam,LAKHIMPUR,Bihpuria,Bihpuria,27.0235194,93.8225,2021,7.67,149.3,0,10.635,0,85,24.02,6.06,3.71,80.14,21.19243641,25,8.5,300,250,250,250,500,75,30,200,500,24.59697688
Assam,Morigaon,Mayong,Garmari Gaon,26.2630556,93.8225,2021,7.63,251.9,0,31.905,10.85,140,28.02,16.98,5.22,146.1,27.55741306,25,8.5,300,250,250,250,500,75,30,200,500,37.00802899
Assam,Karbi Anglong,Bokajan,Dillai,25.9658333,93.8225,2021,7.63,711.1,0,145.345,35.15,265,62.05,26.67,61.43,412.2,30.83522316,25,8.5,300,250,250,250,500,75,30,200,500,73.85095994
Assam,Kamrup,Dimaria,Khetri II,26.1466667,92.16555556,2021,7.61,328.9,0,42.54,30.6,125,18.01,19.41,24.22,187.8,30.40932672,25,8.5,300,250,250,250,500,75,30,200,500,42.23424002
Assam,Karbi Anglong,Langsomepi,Bokoliaghat,26.0588889,93.2025,2021,7.6,160.9,0,53.175,2.17,30,8.01,2.42,27.4,93.24,32.97808118,25,8.5,300,250,250,250,500,75,30,200,500,27.70712043
Assam,SONITPUR,Balipara,Balipara,26.8230556,92.78186111,2021,7.57,256.2,0,24.815,19.93,90,24.02,7.27,17.33,136.7,21.55281897,25,8.5,300,250,250,250,500,75,30,200,500,30.70675235
Assam,Baksa,Tamulpur,Tamulpur,26.6065278,91.58047222,2021,7.57,854.3,0,262.33,6.48,350,42.03,59.45,84.67,471.5,24.74054925,25,8.5,300,250,250,250,500,75,30,200,500,90.00859367
Assam,Kamrup,Chhaygaon,Bamunigaon,26.0236111,91.32444444,2021,7.56,169.1,0,28.36,13.29,65,18.01,4.85,23.71,90.03,21.4001589,25,8.5,300,250,250,250,500,75,30,200,500,25.36378505
Assam,Baksa,Tamulpur,Kumarikata,26.7327778,91.55636111,2021,7.56,651.7,0,194.975,7.05,245,40.03,35.17,78.85,351,29.45076346,25,8.5,300,250,250,250,500,75,30,200,500,71.12830792
Assam,Cachar,Kalain,Kalain,24.9681389,92.40863889,2021,7.56,486,0,248.15,12.49,260,42.03,37.6,76.31,252.3,33.72919993,25,8.5,300,250,250,250,500,75,30,200,500,69.13586058
Assam,Bongaigaon,Srijangram,Abhayapuri,26.3385278,90.66238889,2021,7.56,216,0,141.8,8.45,60,20.02,2.42,66.86,114.5,21.06915253,25,8.5,300,250,250,250,500,75,30,200,500,32.4363585
Assam,Karbi Anglong,Langsomepi,Dishobai,26.0099444,93.26277778,2021,7.56,341.1,0,28.36,3.38,155,44.04,10.9,36.12,197.9,23.75092734,25,8.5,300,250,250,250,500,75,30,200,500,40.22057964
Assam,Barpeta,Chakchaka,Sorbhog,26.4724722,90.88069444,2021,7.55,408.8,0,131.165,30.21,185,70.06,2.39,52.75,211.2,25.17798228,25,8.5,300,250,250,250,500,75,30,200,500,49.56275113
Assam,Tinsukia,Margherita,Lekhapani,27.319722,95.818056,2021,7.55,150.5,0,10.635,16.86,85,18.01,9.7,2.83,80.01,31.3556818,25,8.5,300,250,250,250,500,75,30,200,500,28.54706611
Assam,Kokrajhar,Dotoma,Dotma,26.4846111,90.16630556,2021,7.54,241,0,42.54,33.58,165,46.04,12.11,7.82,126.6,28.30301901,25,8.5,300,250,250,250,500,75,30,200,500,38.54334025
Assam,SONITPUR,Balipara,Barchola,26.6054167,92.38016667,2021,7.54,163.6,0,28.36,8.71,55,10.01,7.28,14.73,87.03,21.77980085,25,8.5,300,250,250,250,500,75,30,200,500,24.16953364
Assam,Tinsukia,Margherita,Tirap Gate,27.333138,95.848262,2021,7.51,181.4,0,21.27,20.39,70,10.01,10.92,5.28,96.38,26.73462632,25,8.5,300,250,250,250,500,75,30,200,500,27.61198533
Assam,Cachar,Kalain,Digharkhal,24.9994167,92.51302778,2021,7.45,370.8,0,326.14,51.28,410,72.06,55.79,54.94,200.6,28.07984083,25,8.5,300,250,250,250,500,75,30,200,500,77.13854818
Assam,SONITPUR,Naduar,Tupia,26.7990278,92.91105556,2021,7.44,231.2,0,7.09,10.73,115,20.02,15.77,1.86,123.4,25.57073037,25,8.5,300,250,250,250,500,75,30,200,500,31.24372013
Assam,Karbi Anglong,Bokajan,Silanijan,26.3216667,93.87222222,2021,7.44,178.5,0,49.63,10.72,45,4,8.49,27.5,102.2,33.20811034,25,8.5,300,250,250,250,500,75,30,200,500,29.32991891
Assam,Nagaon,Rupohi,Gomotha,26.3452778,92.74861111,2021,7.42,596.6,0,49.63,13.35,235,6,53.4,54.56,335.7,20.59616087,25,8.5,300,250,250,250,500,75,30,200,500,60.16939183
Assam,SONITPUR,Dhekiajuli,Dhekiajuli,26.7031389,92.47083333,2021,7.39,198.1,0,24.815,13.97,70,14.01,8.49,15.06,105.6,33.80727231,25,8.5,300,250,250,250,500,75,30,200,500,30.21876569
Assam,Kamrup,Rani,Rani II,26.041,91.585,2021,7.35,71.23,0,21.27,8.28,40,6,6.07,15.81,38.21,25.12769016,25,8.5,300,250,250,250,500,75,30,200,500,19.19888733
Assam,Chirang,Sidli,Garubassa,26.5691667,90.37527778,2021,7.35,126.7,0,77.99,13.23,55,14.01,4.85,46.6,65.89,21.0630493,25,8.5,300,250,250,250,500,75,30,200,500,24.42104823
Assam,Hailakandi,Algapur,Burakhai,24.6289722,92.67444444,2021,7.33,213.5,0,120.53,1.84,85,26.02,4.84,49.72,109,33.29709328,25,8.5,300,250,250,250,500,75,30,200,500,35.43542786
Assam,Chirang,Bengtol,Runikhata,26.6348611,90.38402778,2021,7.3,106.9,0,46.085,7.2,80,20.02,7.27,2.29,57.4,25.41652359,25,8.5,300,250,250,250,500,75,30,200,500,23.46955403
Assam,Tinsukia,Margherita,Jagun,27.383005,95.903574,2021,7.29,49.38,0,10.635,2.04,30,4,4.85,4.42,26.17,27.1702638,25,8.5,300,250,250,250,500,75,30,200,500,16.77167168
Assam,Kokrajhar,Dotoma,Serfanguri,26.5541667,90.15277778,2021,7.17,151.4,0,77.99,10.18,200,20.02,36.4,5.09,79.08,32.44428122,25,8.5,300,250,250,250,500,75,30,200,500,39.38479923
Assam,Cachar,Palanghat,Palanghat,25.2573056,91.74127778,2021,7.07,576.1,0,219.79,20.38,325,44.04,52.16,47.15,304.7,32.21452293,25,8.5,300,250,250,250,500,75,30,200,500,73.06615985
Assam,Goalpara,Rongjuli,Rongjuli,25.9672222,90.925,2021,7.06,136.8,0,70.9,9.55,105,38.03,2.41,48.84,70.86,32.72014336,25,8.5,300,250,250,250,500,75,30,200,500,30.09023395
Assam,Karimganj,Badarpur,Badarpur,24.8743889,92.58333333,2021,7,289.3,0,198.52,11.59,90,30.02,3.63,77.09,147.4,25.27119637,25,8.5,300,250,250,250,500,75,30,200,500,38.15579868
Assam,Cachar,Borkhola,Borkhola,24.6070556,92.72716667,2021,6.71,224.5,0,191.43,8.02,170,28.02,24.26,65.16,117.7,27.62022083,25,8.5,300,250,250,250,500,75,30,200,500,41.28250454
Assam,Cachar,Barjalenga,Borjalinga,24.6651111,92.71877778,2021,6.7,88.52,0,60.265,2.17,50,8.01,7.28,33.1,47.23,33.37032784,25,8.5,300,250,250,250,500,75,30,200,500,21.71860406
Assam,Kokrajhar,Kokrajhar,Bisumari,26.5608333,90.29138889,2021,6.69,73.65,0,56.72,16.02,150,10.01,30.33,2.96,38.53,21.76648363,25,8.5,300,250,250,250,500,75,30,200,500,24.87981223
Assam,Cachar,Lakhipur,Fulertol,24.7903056,93.0055,2021,6.61,224.8,0,148.89,13.61,60,14.01,6.06,67.95,120.3,27.19177376,25,8.5,300,250,250,250,500,75,30,200,500,30.14685712
Assam,Goalpara,Balijana,Dwarka,26.0563889,90.49527778,2021,6.54,128.2,0,116.985,10.38,95,20.02,10.91,48.98,67.49,21.31362539,25,8.5,300,250,250,250,500,75,30,200,500,24.39228802
Assam,Cachar,Palanghat,Atalbasti,24.6485833,92.88222222,2021,6.35,164.2,0,134.71,9.32,40,10.01,3.64,55.34,88.11,25.50087582,25,8.5,300,250,250,250,500,75,30,200,500,22.70795484
Assam,Goalpara,Krishnai,Salpara,26.0127778,90.70083333,2021,6.2,80.24,0,127.62,7.7,55,14.01,4.85,55.74,41.76,31.30243931,25,8.5,300,250,250,250,500,75,30,200,500,21.34725066
Assam,Goalpara,Balijana,Baida,26.0258333,90.41638889,2021,6.02,60.16,0,85.08,7.87,65,10.01,9.7,35.24,31.73,26.47486569,25,8.5,300,250,250,250,500,75,30,200,500,16.40413298
Assam,Cachar,Barjalenga,Kathaltila,25.210588,91.233857,2021,5.97,70.89,0,77.99,9.55,55,4,10.92,28.15,38.77,29.51695334,25,8.5,300,250,250,250,500,75,30,200,500,16.60086182
Assam,Cachar,Lakhipur,Tarapur,24.8298056,92.97966667,2021,5.1,297.1,0,219.79,5.52,190,30.02,27.9,45.9,156.7,25.70873101,25,8.5,300,250,250,250,500,75,30,200,500,35.51293249
Bihar,Saran,Ekma,Bishunpur,25.97,84.6,2021,8.2,650,0,53,53,170,50,11,65,423,20.96475495,25,8.5,300,250,250,250,500,75,30,200,500,61.57809271
Bihar,Saran,Chapra,Chirand,25.81,84.72,2021,8.18,642,0,82,23,190,66,6,52,417,30.32530372,25,8.5,300,250,250,250,500,75,30,200,500,64.66980741
Bihar,Saran,Ekma,Ekma,25.97,84.55,2021,8.2,461,0,67,14,120,28,12,46,300,31.57924196,25,8.5,300,250,250,250,500,75,30,200,500,52.42881526
Bihar,Saran,Garkha,Garkha,25.83,84.89,2021,8.19,398,0,43,11,110,30,9,35,259,27.14152551,25,8.5,300,250,250,250,500,75,30,200,500,45.76964564
Bihar,Saran,Baniapur,Manopali,26.06,84.69,2021,8.12,929,0,107,37,285,106,23,76,604,21.90289572,25,8.5,300,250,250,250,500,75,30,200,500,87.57681056
Bihar,Saran,Marhaura,Marhaura,25.98,84.87,2021,8.14,617,0,36,94,200,60,12,45,401,24.40549077,25,8.5,300,250,250,250,500,75,30,200,500,63.08987543
Bihar,Saran,Garkha,Minapur,25.8,84.86,2021,7.97,1470,0,192,95,415,136,18,122,956,33.7439546,25,8.5,300,250,250,250,500,75,30,200,500,125.5432562
Bihar,Saran,Jalalpur,Nagra,25.83,84.73,2021,8.13,511,0,11,11,170,50,11,32,332,21.67630269,25,8.5,300,250,250,250,500,75,30,200,500,50.9913828
Bihar,Siwan,Bhagwanpur,Malmalia Chowk,26.16,84.68,2021,8.14,320,0,25,23,130,40,7,5,208,26.60722872,25,8.5,300,250,250,250,500,75,30,200,500,41.36929529
Bihar,Siwan,Bhagwanpurhat,Sarripatti,26.1,84.68,2021,7.87,1805,0,231,168,435,150,15,183,1173,28.38164226,25,8.5,300,250,250,250,500,75,30,200,500,145.0812032
Bihar,Siwan,Barharia,Tarwara,26.2,84.49,2021,8.13,678,0,75,24,215,72,9,52,441,30.56708651,25,8.5,300,250,250,250,500,75,30,200,500,67.85469812
Bihar,Vaishali,Goraul,Baksama,25.88,85.38,2021,8.14,404,0,14,4.23,145,54,2,25,263,33.46410539,25,8.5,300,250,250,250,500,75,30,200,500,47.68925044
Bihar,Vaishali,Goraul,Chandpur Kala,25.93,85.34,2021,8.17,607,0,53,17,205,70,7,42,395,32.44564828,25,8.5,300,250,250,250,500,75,30,200,500,63.25296301
Bihar,Vaishali,Garaul,Garaul,25.94,85.35,2021,8.2,693,0,124,17,220,66,11,51,450,23.475175,25,8.5,300,250,250,250,500,75,30,200,500,67.76976061
Bihar,Vaishali,Vaishali,Hajipur,25.7,85.23,2021,8.16,556,0,28,35,205,70,7,30,361,28.94455419,25,8.5,300,250,250,250,500,75,30,200,500,58.95559546
